x,y
0.9989146051679375,-5.611600178497611
-8.973823358596416,1.5408862536415675
2.6306555635424553,1.3253336419032202
-0.32277038138847947,2.9637920356752026
-1.247112714637288,-2.721171333537057
3.411286312730027,-2.4024597557901766
8.235804996236505,2.9225520815022907
2.491975698814721,-3.0042531113387927
4.893554324703248,0.6021327337233902
3.157981118854823,0.2950433658876301
3.1889797999488265,-2.692456273476608
3.2196208203814276,0.8634077727836544
7.00545536892696,1.9390434539390673
6.599504080794274,0.8004759791989087
-7.3643187924158955,-0.7807284496746351
-0.7413253692152335,3.034817526811667
-8.505522343352252,0.046673256887528825
2.979574508645677,-5.13198650453676
4.389987622934052,0.43074041832511234
2.2064011911831978,-2.039581957985688
1.2926625964474483,-2.892892714195747
4.514963423296961,7.327710281742457
3.5728458332150193,-3.968828012384158
2.0344434270688474,8.912837160513565
-7.991608513771032,0.3967066010182489
2.6743373503662133,-4.438210686326305
-2.761796538363475,2.7773040183531332
2.160543555640564,-4.7800868503626495
-0.607660107168391,5.939697636182746
1.3147470937237646,-5.6194189032444575
2.493119836745634,8.192388185286863
3.2741986035138377,3.6904240143322298
-2.5608155135052617,5.621868276813206
2.74904552940254,-0.5221086007236551
2.622602658114853,-1.3240127697780564
-6.670682803332669,-2.011670807401255
-9.414507883796631,2.13692476417394
2.4621242633271216,7.090445653350689
-3.682817543818756,5.762434615876899
-2.078936955797085,7.235019280872429
-8.37279658014193,0.02580319884788061
1.8644851535645808,5.695834484288909
0.8025825459796677,0.46121013886796075
-8.039784931862515,-0.6895642757648219
5.94715635027953,1.7621719733908257
0.8039106061814395,1.1671013064940403
-2.776668055632578,-0.5227199252188531
-8.674692161821337,-1.1610405955104346
7.351834694646261,1.0500488667793364
-1.5595684541479513,4.0725752055229725
-0.24072534158710368,7.836249123152914
6.937369067367745,2.0451997609775923
-7.336324887445852,-1.0585997414894728
-0.3641833282770855,5.786346876429934
2.6047711558749267,-5.64062995140389
2.769576246853532,-0.25845404432570707
-2.3894877716451735,2.922352078431496
7.383949105599096,3.4549308131585996
-7.286015460777674,-0.6691534701787859
-2.297909715199013,1.9661159770190633
0.5600571657241051,-0.140266619644717
-0.1322358310101922,-1.277020426867512
-8.561212875131762,0.472609533778639
2.5734598826711412,-2.9490757872830677
0.13551190188868553,2.5956636828030986
3.9134725004388335,0.432401633614005
-7.734564158127312,-1.5030811739384722
-7.496590253262941,-1.041781895336818
3.344513913806058,0.9633881044725122
2.9019230152559716,1.6609068256739103
-1.3332018514826809,1.8155745637461542
1.866638531040359,9.485727039187157
-7.953847707134247,-0.6816045811634163
4.715720159762472,0.7552206095597298
5.070027820675853,0.23313350576665362
4.506785220948381,1.3248784771494373
2.5823638025919644,1.4109970343212974
2.268580002935551,-3.620568228883491
-6.359990147670762,-2.827696653620403
-3.01478558503814,6.673833447217183
3.8260495219605257,-3.1818385917102847
-8.240360307593033,-1.5021044817478693
3.002076093566295,-4.22906429598378
2.803905940687181,-4.851820722508198
4.3047552415766015,6.511126336681754
3.613977818785182,0.5821338310335176
0.6117543875237019,8.34099690254737
1.7825535538714439,8.376538433001008
-3.076695001681224,1.9386370396036205
-8.818775188777824,1.4299023935552975
4.384381816772726,6.999806866387774
0.5847480605380525,6.103026141712389
-3.759646658253261,1.880410621975556
1.4938106085398186,-1.3546911814321356
0.9217675879303617,-1.6004841744787808
-6.844059519702659,-2.019320721502701
2.5963046346037757,0.8985656141196734
-8.570495490778901,-1.3125952475220273
1.1521249333034298,-6.2813801009766035
-5.845770269847392,-5.410456850658247
-0.5811836367203884,-5.542723141576127
4.142092694613817,-4.947402208414027
7.196726870503211,3.0329205822260947
3.1335434073418997,-7.3767923185682145
-7.642597241804684,-0.711641539791428
-1.5355130479933485,5.41724151310714
3.4672053308497355,-3.527865744808358
-9.268664504231781,1.7541399468599783
0.8756872559212586,3.335755168064881
2.6082699201562467,9.327057517566546
6.3990540413183155,-0.12018707659393273
-8.166170162728594,-1.7644321560078706
2.6537924752329207,7.216297213347591
-8.905930605250925,1.4956897982640303
6.049209898845802,0.5262893437671405
5.730447743882339,0.442287200523544
4.417642805932151,-3.5914040255122117
-7.872137645637118,-0.3287065907425092
2.687864436010921,-4.456774557939697
-7.666611595921886,-0.4558501704529513
4.01693130025531,8.476361645739793
2.7428940630473413,-0.22233214535005547
5.4439572360295445,-1.6977170299019757
-7.987001099348303,0.029841175736133468
-9.09477075485686,2.3038213343410647
5.859881675493572,4.610474384787943
-6.762533533286524,-3.185404884400895
6.296611283009491,2.03196739882076
-4.669853637598469,6.628590512698637
-8.322830177957606,-2.643325880492181
-0.3009497131764983,1.750635216859346
5.740487134206007,1.7388601739282445
2.2781383417169083,-5.2734577318909155
-3.3639475888075063,8.474778217587174
2.894349660616886,-3.9680623527913155
5.260555932039763,1.3722858186046736
7.984633535853276,2.2928684314936345
1.7234232132764227,4.285974198674116
10.025448280147353,6.000059708125664
-0.9970150986367358,5.093497460406076
2.8501550956714365,-0.7602804497719495
-7.899200989311703,-0.5189616851338722
-9.097909978803502,-0.554169463627404
6.183506079082075,3.0866964593931234
8.316102110833734,3.0797584686535946
2.444515313112828,1.5311359054752836
3.404515385266557,-4.6978914193285535
-3.786692667401702,1.023931529478579
5.090484164814215,0.19785201644437062
2.5767169963837167,2.5314324858168376
0.8229686138416481,3.0158323769841657
7.38849193405523,2.4982679581616485
3.7762390414295663,-4.2829190229471354
4.419899606419588,9.789287259829138
7.340550981773222,0.24514625869713366
4.024543022985324,-3.4836582839500214
1.7920655685744509,6.298227676898907
-6.591517401281201,-1.8819015268935888
8.49691853807872,3.873744303376287
-1.0873131886089595,2.357687123463075
-7.612969149179255,-0.5481225011085655
-7.935856815016392,0.13991051905541033
4.942023137989964,-0.5064621658521219
3.6473915347869834,0.5413773366561115
2.7567162905481477,-4.721295792640785
-7.476336283522216,-0.13106521920088138
1.5217156886902994,-3.2778071556037576
3.895350355461985,6.742766680925413
3.218613382127142,-2.7779571157854592
6.544021788742259,0.9517285183173552
-8.497587408878475,0.31953793881072245
4.938833384707082,8.14459295104711
2.3575272608174576,-5.46737737911859
-8.774396331312884,0.7364485037238043
3.711948158038425,8.749446265447656
-7.0732515913995035,-1.5588183061458682
-1.4622427968564224,3.664354590573802
-8.560152949671211,0.9156572360303438
7.742321501924177,1.491665430757004
2.2203793286849347,-4.858904543183865
6.589169222354819,0.23122207456053837
-0.262024662704857,-8.436561067299627
-4.695102520234464,3.766494904203869
2.8560965797502247,-4.0700411491272
5.0511574828881995,-0.6064970674045355
4.425581484430001,-3.5253048127283466
-3.041463110854019,1.1913675544380151
4.709989723164899,-0.3135982439927927
-0.7612692937786582,2.8240390545923626
-1.838836681412636,3.7255015680188532
1.881572514010059,-1.9744766326446173
0.05212714591007426,-3.50162560777489
-3.352217316461673,1.4971517508452685
3.599506164743048,-1.7144273888532293
2.5415252448033048,1.7267022467461643
7.02730466295978,2.227135380481042
6.528966242941697,-0.689620022549756
6.177416379724437,0.412290368004888
2.5078455685890746,1.2312162560605298
-4.59864523505019,2.3568668651364097
2.1155253632358852,-1.2262629384167434
0.1871011075807755,4.120668122525739
2.4368579944363877,-5.166366102858955
2.3262462845857397,6.700461864181887
8.96051796777175,4.528296506347506
0.4794492925693871,-7.06960780607471
-2.110380625799516,5.6243444452760585
-0.19887592508315236,7.597248945955398
1.1608479032640826,7.474202285857462
5.443158973436303,-0.7830657269536258
-0.9691846835327211,6.410484421715895
4.6670551916464715,1.6850116076152706
-6.614862298677082,-1.1077850342473863
1.972956291944459,0.03735584060799756
2.8026885407015087,-4.800378489346656
0.14022426919005926,-7.759073040615401
2.339603265130689,2.7314110504445237
3.2293621711415614,-3.608498535504023
-0.46990147376257463,5.8878344140158445
4.813796739411618,6.193590849789444
9.093824371310191,4.926265524939564
5.077787724741774,2.240938957573044
0.4259553665662007,-3.3298927475438185
5.87140058548869,2.63404870054346
4.6276994912422005,4.485592856478762
0.7342945525973951,-3.076967556178946
5.981476696441372,1.9063371827604993
6.633606883071106,2.2522811320579352
-6.603906241847471,-4.234047617192674
8.605114910897232,2.893372715042559
5.433854935663348,0.39109798088519443
4.548719135185665,-2.713819315651336
-0.6598145542332404,5.456375891605735
-0.4655145345581306,-1.3220243029681178
3.9316696231095762,5.439567779638762
2.7919225607096716,0.24816656113881033
-2.576286365845478,2.7549063469662616
-0.43827042703258895,2.615663662705791
-0.6852590968635704,-1.8829059825727594
3.585220592363689,-0.44602225525291916
-2.4633734517634576,5.276857871216934
6.855784627682607,1.0745023552889756
7.875319476248585,3.049442057980985
2.1227096390514255,0.028290710710763056
7.225150291342284,2.7380041622068103
1.618712329010459,-6.3621961859962095
6.502884583432863,0.9306180342888277
1.4253279208230645,-6.491804074933075
-3.2932461656515186,4.463591688590415
6.606855340701851,3.7340551384945995
-1.7183795224281697,6.8622344836620135
2.9537742265794322,-2.8357026337538516
1.9932055782562093,-5.714151451431403
3.744436676588542,0.9188797365684128
-7.626709001812462,-0.05299718367298422
2.1049544801495252,-5.380207349247547
-0.19145450293267555,-4.715655809707084
2.038419073132003,5.272125234184219
4.077704869893957,-1.4764197705030728
-8.248305190595568,0.17256139858661956
3.5957122937859283,2.6732968049803465
4.812439317584969,4.968018161584746
5.603579076706627,6.475487744873662
3.487997902368849,9.705725115586464
4.141553074679102,-0.6836776059230348
6.516063013771387,2.2620000529336233
7.2161373741619,1.1819203902099034
2.304079409454413,1.1402471813421569
2.4633998704736584,-0.768725404257651
2.815940786320274,8.105228381983089
4.853651472576683,5.779620220388408
-3.479174917114982,4.696677847302282
6.214668784059155,0.4428123506493435
10.364515015023562,5.681997009759348
-1.4695596022490367,6.517761942974912
0.3081039758800982,-4.468370489282393
-2.135563530570714,2.487050292350046
1.728987928419122,-2.887572608563354
2.483062802651758,-2.481068599974198
2.5758068775595118,5.2510955796083705
6.765144241884099,3.7823231474125514
0.25041721486872254,-0.4696793395340292
3.3663546936768407,-0.7014096571804274
7.129103836275164,2.1903130415359238
-7.397409306159342,-1.3389555005191112
-9.378236415002094,2.2473008085825783
-7.636213696332892,-0.5625849718535387
-0.4693425324040146,5.285162248261955
3.1971094840382652,-0.16778238464204348
-7.737095819863094,0.13900535421196555
7.0180755073530765,0.763177836072723
-0.6156057824348649,6.202327429361552
2.9422712472726946,2.0397259982481017
-7.623059172890089,-0.23587290338702485
3.013092184863957,-4.772893152562315
8.327237096069094,2.112380940426682
-3.0842754601365465,4.935569005344525
-8.639058942065502,1.2046021049592517
2.6005228320354363,1.4853747071428387
0.4401309532356186,4.056699531785334
-1.8327864620946388,6.113670409612685
6.962675431356521,2.693263468900002
-8.30606205734994,1.100366949810245
5.623422737809182,0.6526929984511016
-9.40568874743412,2.2906907933528005
6.93502220287365,0.2079993141266782
6.4104163013655535,-0.06522120082337149
6.316094112966326,-0.13327184848505785
-8.213820005734586,-0.28584083638419205
3.873716267026519,-1.7964051053675238
4.355854438419864,-0.8638027272807374
2.3452098389281297,6.503258191384668
8.017730025016824,0.15935378623012056
-7.451872536695233,-1.2802006996877302
-8.573579757116493,0.5157775521968875
-7.731199130504712,-2.0521526786106725
-9.077583631771962,1.3576165416329224
0.9912206351390261,-0.8731454766276975
2.239609230135286,-5.010207959990366
5.703798368059845,-2.7414021107069857
-5.740460114743154,1.6087790830701136
0.3237171755920149,7.022040156838765
-8.678985697931447,1.2953340057002942
1.8720941658279155,0.8286338336858137
-8.695999340770143,0.34708556809147306
3.4887662434360798,-4.604571181696196
6.383265182952419,2.3791915239366306
-1.3473395169831515,5.691811825622751
-8.015575994275945,-0.23680410004175523
6.114825197245327,1.7558896653990508
-6.960628026574872,-1.2626932937544768
3.3445962619206093,0.11161093678503413
6.763102324710531,2.073395769481184
7.485938425839088,1.4438595964829348
-8.43345383400817,0.6678526983186402
-4.186818766786662,2.485388823431322
0.6354929047378103,-5.210703168629959
7.607743365722603,2.334818697230006
1.8870459275653333,-5.5564491625802495
1.9435406236252182,-2.1139076132180197
-2.672250534362674,3.498807109250715
-1.7377600592994797,8.479928594071067
-1.3050030527914454,3.1175368414567295
1.7472854430239833,-1.598128564302498
7.454341941169408,1.3214628599336802
4.401763580139169,-2.905408861184797
2.170092726234052,1.0021705665430236
5.779574178161052,0.7210122901159086
1.9290523377509339,7.903981904614537
2.62468547093373,-5.171857462592875
-7.519966813132466,-0.20294432783921554
7.133430731431398,2.6821519241256238
1.451094865790448,8.08902773309265
2.681480020943158,-2.0099089764822833
2.759771578093067,-0.9343335621376585
7.463155985361998,2.4036080880595097
5.9610681731075505,-0.7382329143322464
-4.278275057116577,3.0281648807735544
-7.639164804989466,-1.1625728222471003
-6.120170701055909,-2.524680690113962
5.50182615415017,0.1742969734753271
-7.502856820977012,-1.0402148769437152
4.445296485233624,-1.2851361122735943
2.7024216150579132,9.213436486568694
-1.9813998081313626,3.7687466278402897
3.8432020911260336,-2.537602877078206
1.328082957837859,-0.2518058876447527
3.9020379864518695,-1.2759242008467866
-8.893480815020022,1.7527878725611976
-8.737419868230305,1.8709828034535145
7.6644055144907295,2.5836515320567703
-0.7364964352033124,3.449363838774793
-8.306387861177168,-2.4191151573856815
8.089132903366938,2.6521979255051282
3.5032464946185033,-2.133790720219953
0.5870567055889335,-3.782276289812689
8.120946050284504,3.9729291274084177
4.004102785563195,-3.7326217389777847
1.3638903915013079,-1.15676520881399
-7.003908686711847,-1.699483267985293
-2.691278859236622,1.9665666254688248
-6.791923705682776,-2.0125187641295095
-2.5951339111911884,4.964486103789963
-0.6284731520332707,-5.675100444205207
8.118506193310317,2.4386905523932936
-5.041341772305924,3.1474859741606975
-0.42981321057244837,-1.5953331846387002
-9.142065925917011,1.939516899671695
3.4865307969201744,-4.292698400683042
1.959129632475407,-4.027598132593804
0.47184476007866877,-1.5383462266287928
2.867888891051879,1.514213363280005
3.5963447318290886,5.049910125969087
4.155895529914746,8.860900959454497
2.8423106911021767,-4.396475624293627
-8.395880220136666,0.2887202758006941
2.537151800115191,-1.2468279642908713
0.5399935857332507,5.016256995812699
-8.490542449410468,0.9848595616788147
1.0896667896910546,4.679224219912884
5.997929938719534,-0.03772583298718139
3.199668272069502,-2.429588625289872
0.13444901784846652,6.177001334714742
6.691245272026245,0.6055614995360142
-9.013456700319583,-0.631778313539585
